,name,model,maker,prefix,postfix,kind
76,말리부,말리부,쉐보레/한국GM,올뉴,0,['Sedan']
77,더뉴카니발,카니발,기아,0,0,['van']
78,에쿠스,에쿠스,현대,0,0,['Sedan']
79,G4렉스턴,렉스턴,쌍용,올뉴,BD,['Mid-Large suv']
80,기아 셀토스,셀토스,기아,0,0,['Small suv']
81,쉐보레/한국GM 트랙스,트랙스,쉐보레/한국GM,0,0,['Small suv']
82,티볼리에어,티볼리,쌍용,0,0,['Small suv']
83,트랙스,트랙스,쉐보레/한국GM,아머,0,['Small suv']
84,기아 4세대 쏘렌토 MQ4,쏘렌토,기아,0,0,['Mid-Large suv']
85,싼타페 TM,싼타페,현대,더뉴,TAM,['Mid-Large suv']
86,현대 더 뉴 HEV 그랜저 IG,그랜저,현대,0,0,['Sedan']
87,현대 슈퍼캡 2 일렉트릭 1열 포터 HR,1열 포터,현대,0,0,['One row truck']
88,올뉴모닝,모닝,기아,0,0,['Sedan']
89,카니발리무진,카니발,기아,0,0,['van']
90,쏘렌토,쏘렌토,기아,0,0,['Mid-Large suv']
91,기아 올뉴 K3 BD,K3,기아,0,0,['Sedan']
92,현대 넥쏘,넥쏘,현대,0,0,['Mid-Large suv']
93,티볼리아머,티볼리,쌍용,올뉴,TA,['Small suv']
94,코란도,코란도,쌍용,0,G20,"['Mid-Large suv', 'Small suv']"
95,기아 더뉴 레이 TAM,레이,기아,R,XM,['Sedan']
96,기아 레이,레이,기아,0,0,['Sedan']
97,싼타페,싼타페,현대,뉴,0,['Mid-Large suv']
98,CLA클래스,CLA-클래스,벤츠,0,X110,['Sedan']
99,현대 1열 포터,1열 포터,현대,0,0,['One row truck']
100,현대 싼타페,싼타페,현대,더 뉴 HEV,DE,['Mid-Large suv']
101,현대 아반떼,아반떼,현대,0,0,"['Coupe', 'Sedan']"
102,기아 올뉴 모닝 TA,모닝,기아,0,X100,['Sedan']
103,BMW 3 시리즈 G20,3 시리즈,BMW,0,0,['Sedan']
104,기아 R 쏘렌토 XM,쏘렌토,기아,0,0,['Mid-Large suv']
105,아우디 A3,A3,아우디,0,0,['Sedan']
106,뉴모닝,모닝,기아,0,0,['Sedan']
107,기아 더 뉴 HEV 니로 DE,니로,기아,0,0,['Small suv']
108,모하비,모하비,기아,0,0,['Mid-Large suv']
109,현대 스타렉스,스타렉스,현대,0,0,['van']
110,니로,니로,기아,0,0,['Small suv']
111,현대 코나,코나,현대,0,0,['Small suv']
112,현대 팰리세이드,팰리세이드,현대,0,0,['Mid-Large suv']
113,K9,K9,기아,0,0,['Sedan']
114,New코란도,코란도,쌍용,더블캡 2,HR,"['Mid-Large suv', 'Small suv']"
115,현대 더블캡 2 2열 포터 HR,2열 포터,현대,0,0,['Two row truck']
116,쏘나타,쏘나타,현대,0,0,['Sedan']
117,현대 쏘나타 NF,쏘나타,현대,0,0,['Sedan']
118,쌍용 티볼리,티볼리,쌍용,0,NF,['Small suv']
119,현대 더뉴그랜드 스타렉스 TQ,스타렉스,현대,0,0,['van']
120,현대 HEV 쏘나타 DN8,쏘나타,현대,0,0,['Sedan']
121,그랜드카니발,카니발,기아,더뉴그랜드,TQ,['van']
122,쌍용 G4 렉스턴 Y400,렉스턴,쌍용,0,0,['Mid-Large suv']
123,기아 카니발,카니발,기아,HEV,DN8,['van']
124,현대 넥쏘 FE,넥쏘,현대,0,0,['Mid-Large suv']
125,포르테,포르테,기아,그랜드,0,['Sedan']
126,기아 니로,니로,기아,G4,Y400,['Small suv']
127,올뉴쏘렌토,쏘렌토,기아,0,0,['Mid-Large suv']
128,싼타페 DM,싼타페,현대,0,FE,['Mid-Large suv']
129,기아 1열 봉고,1열 봉고,기아,0,0,['One row truck']
130,기아 프리미어 K7 YG,K7,기아,0,0,['Sedan']
131,올뉴K7,K7,기아,0,0,['Sedan']
132,아반떼 MD,아반떼,현대,0,0,"['Coupe', 'Sedan']"
133,코란도C,코란도,쌍용,0,0,"['Mid-Large suv', 'Small suv']"
134,기아 스포티지,스포티지,기아,0,0,['Mid-Large suv']
135,쉐보레/한국GM 스파크,스파크,쉐보레/한국GM,0,0,['Sedan']
136,현대 슈퍼캡 2 1열 포터 HR,1열 포터,현대,올뉴,0,['One row truck']
137,뉴스포티지 R,스포티지,기아,0,DM,['Mid-Large suv']
138,기아 EV 니로 DE,니로,기아,0,0,['Small suv']
139,현대 아반떼 AD,아반떼,현대,프리미어,YG,"['Coupe', 'Sedan']"
140,올란도,올란도,쉐보레,올뉴,0,['Small suv']
141,기아 트럭 3 1열 봉고 PU,1열 봉고,기아,0,MD,['One row truck']
142,현대 그랜저 HG,그랜저,현대,C,0,['Sedan']
143,벤츠 C-클래스,C-클래스,벤츠,0,0,"['Coupe', 'Sedan']"
144,기아 뉴R 쏘렌토 XM,쏘렌토,기아,0,0,['Mid-Large suv']
145,현대 싼타페 CM,싼타페,현대,슈퍼캡 2,HR,['Mid-Large suv']
146,현대 코나 OS,코나,현대,R,0,['Small suv']
147,아이오닉,아이오닉,현대,EV,DE,['Sedan']
148,기아 올뉴 쏘렌토 UM,쏘렌토,기아,0,AD,['Mid-Large suv']
149,아우디 A6,A6,아우디,0,0,['Sedan']
150,기아 2열 봉고,2열 봉고,기아,0,0,['Two row truck']
151,현대 아반떼 MD,아반떼,현대,0,0,"['Coupe', 'Sedan']"
152,쏘렌토R,쏘렌토,기아,트럭 3,PU,['Mid-Large suv']
153,스포티지,스포티지,기아,0,HG,['Mid-Large suv']
154,기아 모하비 HM,모하비,기아,0,0,['Mid-Large suv']
155,현대 그랜저 TG,그랜저,현대,뉴R,XM,['Sedan']
156,기아 K3,K3,기아,0,0,['Sedan']
157,현대 2열 포터,2열 포터,현대,0,CM,['Two row truck']
158,벤츠 S-클래스,S-클래스,벤츠,0,OS,"['Coupe', 'Sedan']"
159,볼트EV,볼트,쉐보레/한국GM,0,0,['Sedan']
160,기아 올뉴 카니발 YP,카니발,기아,올뉴,UM,['van']
161,현대 쏘나타,쏘나타,현대,0,0,['Sedan']
162,기아 4세대 HEV 쏘렌토 MQ4,쏘렌토,기아,0,0,['Mid-Large suv']
163,토요타 RAV4,RAV4,토요타,0,0,['Mid-Large suv']
164,뉴스포티지,스포티지,기아,0,0,['Mid-Large suv']
165,스토닉,스토닉,기아,0,0,['Small suv']
166,프라이드,프라이드,기아,0,MD,['Sedan']
167,아슬란,아슬란,현대,0,0,['Sedan']
168,더넥스트스파크,스파크,쉐보레/한국GM,R,0,['Sedan']
169,기아 마이스터 스팅어 CK,스팅어,기아,0,0,['Sedan']
170,현대 신형 에쿠스 VI,에쿠스,현대,0,HM,['Sedan']
171,THE K9,K9,기아,0,0,['Sedan']
172,벤츠 E-클래스,E-클래스,벤츠,0,TG,"['Coupe', 'Sedan']"
173,포드 All New 익스플로러,익스플로러,포드,0,0,['Mid-Large suv']
174,스팅어,스팅어,기아,0,0,['Sedan']
175,올뉴스포티지,스포티지,기아,0,0,['Mid-Large suv']
176,현대 EV 코나 OS,코나,현대,0,EV,['Small suv']
177,토요타 RAV4 2019년형,RAV4,토요타,올뉴,YP,['Mid-Large suv']
178,알페온,알페온,쉐보레/한국GM,0,0,['Sedan']
179,스포티지R,스포티지,기아,0,0,['Mid-Large suv']
180,올뉴K3,K3,기아,4세대 HEV,MQ4,['Sedan']
181,현대 베뉴,베뉴,현대,0,0,['Small suv']
182,현대 트랜스폼 쏘나타 NF,쏘나타,현대,0,0,['Sedan']
183,현대 쏘나타 YF,쏘나타,현대,뉴,0,['Sedan']
184,토요타 RAV4 2020년형,RAV4,토요타,0,0,['Mid-Large suv']
185,더뉴레이,레이,기아,0,0,['Sedan']
186,익스플로러,익스플로러,포드,0,0,['Mid-Large suv']
187,현대 더럭셔리 그랜저 TG,그랜저,현대,0,HM,['Sedan']
188,쌍용 렉스턴,렉스턴,쌍용,0,0,['Mid-Large suv']
189,기아 모닝,모닝,기아,0,0,['Sedan']
190,캠리,캠리,토요타,0,0,['Sedan']
191,아발론,아발론,토요타,더넥스트,0,['Sedan']
192,토요타 캠리,캠리,토요타,마이스터,CK,['Sedan']
193,현대 아반떼 HD,아반떼,현대,신형,VI,"['Coupe', 'Sedan']"
194,싼타페TM,싼타페,현대,0,0,['Mid-Large suv']
195,로체,로체,기아,0,0,['Sedan']
196,토요타 캠리 2020년형,캠리,토요타,0,0,['Sedan']
197,그랜저IG,그랜저,현대,All New,0,['Sedan']
198,아반떼ad,아반떼,현대,0,0,"['Coupe', 'Sedan']"
199,K7하이브리드,K7,기아,0,0,['Sedan']
200,기아 더뉴 카니발 YP,카니발,기아,뉴,0,['van']
201,싼타페DM,싼타페,현대,0,0,['Mid-Large suv']
202,아우디 A4,A4,아우디,0,0,['Sedan']
203,그랜저HG,그랜저,현대,EV,OS,['Sedan']
204,쌍용 코란도,코란도,쌍용,0,0,"['Mid-Large suv', 'Small suv']"
205,기아 뉴 모닝 SA,모닝,기아,0,0,['Sedan']
206,싼타페CM,싼타페,현대,0,0,['Mid-Large suv']
207,그랜저IG하이브리드,그랜저,현대,0,0,['Sedan']
208,투싼IX,투싼,현대,0,0,['Mid-Large suv']
209,GLC,GLC-클래스,벤츠,0,0,['Mid-Large suv']
210,아반떼HD,아반떼,현대,R,0,"['Coupe', 'Sedan']"
211,현대 뉴라이즈 쏘나타 LF,쏘나타,현대,올뉴,0,['Sedan']
212,기아 더뉴 K7 VG,K7,기아,0,0,['Sedan']
213,르노삼성 SM7,SM7,르노삼성,0,0,['Sedan']
214,CR-V,CR-V,혼다,트랜스폼,NF,['Small suv']
215,현대 제네시스 DH,제네시스,현대,0,YF,['Sedan']
216,랜드로버 디스커버리,디스커버리,랜드로버,0,0,['Mid-Large suv']
217,기아 오피러스,오피러스,기아,0,0,['Sedan']
218,쏘나타LF,쏘나타,현대,0,0,['Sedan']
219,NF쏘나타,쏘나타,현대,더뉴,0,['Sedan']
220,현대 제네시스 BH,제네시스,현대,0,0,['Sedan']
221,스포티지QL,스포티지,기아,0,0,['Mid-Large suv']
222,현대 쏘나타 dn8,쏘나타,현대,더럭셔리,TG,['Sedan']
223,현대 싼타페TM,싼타페,현대,0,0,['Mid-Large suv']
224,기아 K9,K9,기아,0,0,['Sedan']
225,기아 R 스포티지 SL,스포티지,기아,0,0,['Mid-Large suv']
226,현대 제네시스,제네시스,현대,0,0,['Sedan']
227,현대 그랜저IG하이브리드,그랜저,현대,0,0,['Sedan']
228,현대 그랜저IG,그랜저,현대,0,0,['Sedan']
229,기아 더뉴카니발,카니발,기아,0,0,['van']
230,현대 더뉴그랜저(IG),그랜저,현대,0,HD,['Sedan']
231,SM7,SM7,르노삼성,0,0,['Sedan']
232,기아 쏘렌토 mq4,쏘렌토,기아,0,TM,['Mid-Large suv']
233,기아 모하비,모하비,기아,0,0,['Mid-Large suv']
234,현대 벨로스터,벨로스터,현대,0,0,['Sedan']
235,아우디 Q7,Q7,아우디,0,0,['Mid-Large suv']
236,현대 엑센트,엑센트,현대,부스터,SK3,['Sedan']
237,쌍용 G4렉스턴,렉스턴,쌍용,0,IG,['Mid-Large suv']
238,볼보 XC60,XC60,볼보,0,0,['Mid-Large suv']
239,기아 올뉴모닝,모닝,기아,하이브리드,0,['Sedan']
240,벤츠 E-클래스 세단 W213,E-클래스,벤츠,0,0,"['Coupe', 'Sedan']"
241,기아 올뉴K7,K7,기아,더뉴,YP,['Sedan']
242,현대 엑센트 RB,엑센트,현대,0,DM,['Sedan']
243,현대 아이오닉,아이오닉,현대,0,0,['Sedan']
244,폭스바겐 티구안,티구안,폭스바겐,0,0,['Mid-Large suv']
245,기아 스팅어,스팅어,기아,0,HG,['Sedan']
246,현대 스타렉스 TQ,스타렉스,현대,0,0,['van']
247,쉐보레/한국GM 2세대 트래버스,트래버스,쉐보레/한국GM,0,0,['Mid-Large suv']
248,테슬라 모델 3,모델 3,테슬라,0,0,['Sedan']
249,쉐보레/한국GM 콜로라도,콜로라도,쉐보레/한국GM,뉴,SA,['Mid-Large suv']
250,BMW X6,X6,BMW,0,CM,['Mid-Large suv']
251,볼보 XC90,XC90,볼보,0,0,['Mid-Large suv']
252,현대 아반떼ad,아반떼,현대,0,IG,"['Coupe', 'Sedan']"
253,쉐보레/한국GM 트래버스,트래버스,쉐보레/한국GM,0,0,['Mid-Large suv']
254,현대 HEV 코나 OS,코나,현대,0,0,['Small suv']
255,현대 N 벨로스터 JS,벨로스터,현대,0,HD,['Sedan']
256,RAV4,RAV4,토요타,0,0,['Mid-Large suv']
257,기아 더 뉴 니로 DE,니로,기아,0,0,['Small suv']
258,현대 에쿠스,에쿠스,현대,뉴라이즈,LF,['Sedan']
259,윈스톰,윈스톰,쉐보레/한국GM,더뉴,VG,['Mid-Large suv']
260,현대 더뉴 아반떼 AD,아반떼,현대,0,0,"['Coupe', 'Sedan']"
261,기아 포르테,포르테,기아,0,0,['Sedan']
262,기아 스포티지QL,스포티지,기아,0,DH,['Mid-Large suv']
263,기아 올뉴 모닝 JA,모닝,기아,0,0,['Sedan']
264,볼보 S90,S90,볼보,0,0,['Sedan']
265,기아 더뉴R 스포티지 SL,스포티지,기아,0,0,['Mid-Large suv']
266,NewSM7,SM7,르노삼성,0,0,['Sedan']
267,기아 스토닉 YB,스토닉,기아,0,0,['Small suv']
268,BMW 3 시리즈,3 시리즈,BMW,0,LF,['Sedan']
269,현대 HEV 그랜저 HG,그랜저,현대,0,NF,['Sedan']
270,기아 포르테 TD,포르테,기아,0,0,['Sedan']
271,기아 더뉴 모닝 TA,모닝,기아,0,BH,['Sedan']
272,카니발하이리무진,카니발,기아,0,QL,['van']
273,현대 HEV 쏘나타 YF,쏘나타,현대,0,0,['Sedan']
274,기아 F/L (출시예정) K3 BD,K3,기아,0,TM,['Sedan']
275,기아 올뉴 HEV K7 YG,K7,기아,0,0,['Sedan']
276,기아 올뉴 K7 YG,K7,기아,0,0,['Sedan']
277,현대 HEV 그랜저 IG,그랜저,현대,0,0,['Sedan']
278,벤츠 A-클래스,A-클래스,벤츠,R,SL,['Sedan']
279,현대 더 뉴 HEV 아이오닉 AE,아이오닉,현대,0,0,['Sedan']
280,엑센트,엑센트,현대,0,0,['Sedan']
281,기아 뉴 스포티지 KM,스포티지,기아,0,IG,['Mid-Large suv']
282,폭스바겐 파사트,파사트,폭스바겐,0,IG,['Sedan']
283,볼보 V60,V60,볼보,0,0,['Mid-Large suv']
284,뉴쏘렌토R,쏘렌토,기아,더뉴,0,['Mid-Large suv']
285,프리우스,프리우스,토요타,뉴,IG,['Sedan']
286,기아 K7 VG,K7,기아,0,0,['Sedan']
287,쉐보레/한국GM 말리부,말리부,쉐보레/한국GM,0,0,['Sedan']
288,렉서스 ES,ES,렉서스,0,0,['Sedan']
289,기아 K3 YD,K3,기아,0,0,['Sedan']
290,기아 더SUV 스포티지 QL,스포티지,기아,0,0,['Mid-Large suv']
291,현대 벨로스터 JS,벨로스터,현대,0,0,['Sedan']
292,GT,GT,,0,0,
293,닛산 알티마,알티마,닛산,0,0,['Sedan']
294,쉐보레/한국GM 볼트 EV,볼트,쉐보레/한국GM,0,0,['Sedan']
295,혼다 어코드,어코드,혼다,0,DH,['Sedan']
296,기아 더뉴 하이리무진 카니발 YP,카니발,기아,0,0,['van']
297,르노삼성 노바 SM7 L47,SM7,르노삼성,0,0,['Sedan']
298,토요타 캠리 2019년형,캠리,토요타,0,0,['Sedan']
299,현대 더프라임 싼타페 DM,싼타페,현대,0,0,['Mid-Large suv']
300,포드 익스플로러,익스플로러,포드,0,0,['Mid-Large suv']
301,현대 더뉴 아반떼 MD,아반떼,현대,G4,0,"['Coupe', 'Sedan']"
302,렉서스 ES시리즈,ES,렉서스,0,1세대,['Sedan']
303,기아 더 K9 RJ,K9,기아,0,0,['Sedan']
304,도요타시에나,시에나,토요타,0,0,['van']
305,E200,E-클래스,벤츠,0,0,"['Coupe', 'Sedan']"
306,혼다 어코드 2019년형,어코드,혼다,올뉴,0,['Sedan']
307,아우디 A8,A8,아우디,0,세단 W213,['Sedan']
308,코란도투리스모,코란도 투리스모,쌍용,0,0,['van']
309,현대 2 1열 포터 HR,1열 포터,현대,올뉴,0,['One row truck']
310,캡티바,캡티바,,0,M400,
311,렉서스 RX 2019년형,RX,렉서스,0,RB,['Mid-Large suv']
312,그랜져5G,그랜저,현대,0,0,['Sedan']
313,기아 R 카니발 VQ,카니발,기아,0,0,['van']
314,임팔라,임팔라,쉐보레,0,0,['Sedan']
315,기아 더뉴 쏘렌토 UM,쏘렌토,기아,0,0,['Mid-Large suv']
316,BMW5시리즈,5 시리즈,BMW,0,TQ,['Sedan']
317,파일럿,파일럿,혼다,2세대,2세대,['Mid-Large suv']
318,기아 그랜드 카니발 VQ,카니발,기아,0,0,['van']
319,벤츠 E-클래스 W213,E-클래스,벤츠,0,0,"['Coupe', 'Sedan']"
320,기아 프리미어 K7 YG F/L,K7,기아,0,0,['Sedan']
321,오피러스,오피러스,기아,0,0,['Sedan']
322,기아 더뉴 모하비 HM,모하비,기아,0,0,['Mid-Large suv']
323,현대 1열 포터 2 HR,1열 포터,현대,0,0,['One row truck']
324,현대 2열 포터 2 HR,2열 포터,현대,0,0,['Two row truck']
325,기아 더 뉴 하이브리드 니로 DE,니로,기아,HEV,OS,['Small suv']
326,기아 CUV 스토닉 YB,스토닉,기아,0,0,['Small suv']
327,쌍용 베리 뉴 티볼리,티볼리,쌍용,N,JS,['Small suv']
328,기아 스팅어 CK,스팅어,기아,0,0,['Sedan']
329,기아 트럭 1열 봉고 3 PU,1열 봉고,기아,0,0,['One row truck']
330,BMW X3,X3,BMW,더 뉴,DE,['Mid-Large suv']
331,undefined undefined,,,0,0,
332,기아 PHEV 니로 DE,니로,기아,0,0,['Small suv']
333,기아 쏘울,쏘울,기아,더뉴,AD,['Small suv']
334,혼다 어코드 2020년형,어코드,혼다,0,0,['Sedan']
335,아반떼MD,아반떼,현대,0,0,"['Coupe', 'Sedan']"
336,아이오닉하이브리드,아이오닉,현대,0,0,['Sedan']
337,LF쏘나타,쏘나타,현대,0,QL,['Sedan']
338,쉐보레/대우 말리부,말리부,쉐보레/한국GM,올뉴,JA,['Sedan']
339,BMW 7 시리즈,7 시리즈,BMW,0,0,['Sedan']
340,쉐보레/대우 트랙스,트랙스,쉐보레/한국GM,0,0,['Small suv']
341,쉐보레/대우 스파크,스파크,쉐보레/한국GM,더뉴R,SL,['Sedan']
342,BMWNEW5시리즈,5 시리즈,BMW,0,0,['Sedan']
343,기아 더뉴 K3 YD,K3,기아,0,0,['Sedan']
344,렉서스 ES 2019년형,ES,렉서스,0,0,['Sedan']
345,G4 렉스턴,렉스턴,쌍용,0,YB,['Mid-Large suv']
346,그랜드 스타렉스,스타렉스,현대,0,0,['van']
347,올 뉴 카니발,카니발,기아,0,0,['van']
348,BMW X3 G01,X3,BMW,0,0,['Mid-Large suv']
349,렉서스 ES 2021년형,ES,렉서스,0,0,['Sedan']
350,렉서스 ES 2020년형,ES,렉서스,0,0,['Sedan']
351,BMW 7 시리즈 G11/12,7 시리즈,BMW,HEV,HG,['Sedan']
352,포르쉐 카이엔,카이엔,포르쉐,0,TD,['Mid-Large suv']
353,쌍용 올 뉴 G4 렉스턴 Y400,렉스턴,쌍용,0,0,['Mid-Large suv']
354,벤츠 S-클래스 W222,S-클래스,벤츠,더뉴,TA,"['Coupe', 'Sedan']"
355,BMW X7,X7,BMW,0,0,['Mid-Large suv']
356,벤츠 A-클래스 세단 V177,A-클래스,벤츠,0,0,['Sedan']
357,아우디 더 뉴 A6 C8,A6,아우디,HEV,YF,['Sedan']
358,르노삼성 캡처,캡처,르노삼성,0,0,['Small suv']
359,포르쉐 파나메라,파나메라,포르쉐,F/L (출시예정),BD,['Sedan']
360,렉서스 NX 2020년형,NX,렉서스,올뉴 HEV,YG,['Mid-Large suv']
361,렉서스 NX 2019년형,NX,렉서스,올뉴,YG,['Mid-Large suv']
362,그랜저,그랜저,현대,HEV,IG,['Sedan']
363,기아 4세대 카니발 KA4,카니발,기아,0,0,['van']
364,QM6,QM6,르노삼성,0,0,['Mid-Large suv']
365,XM3,XM3,르노삼성,0,0,['Small suv']
366,현대 ix 투싼 LM,투싼,현대,0,0,['Mid-Large suv']
367,기아 K5,K5,기아,더 뉴 HEV,AE,['Sedan']
368,제네시스 GV80 JX1,GV80,제네시스,0,0,['Mid-Large suv']
369,K5,K5,기아,0,0,['Sedan']
370,렉스턴스포츠,렉스턴 스포츠,쌍용,뉴,KM,['Mid-Large suv']
371,쉐보레/한국GM 트레일블레이저,트레일블레이저,쉐보레/한국GM,0,0,['Small suv']
372,트레일블레이저,트레일블레이저,쉐보레,0,0,['Small suv']
373,제네시스 GV80,GV80,제네시스,뉴,0,['Mid-Large suv']
374,쉐보레/한국GM 더뉴 스파크 M400,스파크,쉐보레/한국GM,0,0,['Sedan']
375,쌍용 더 뷰리풀 코란도 WD,코란도,쌍용,0,VG,"['Mid-Large suv', 'Small suv']"
376,현대 4세대 투싼 NX4,투싼,현대,0,0,['Mid-Large suv']
377,제네시스 더올뉴 G80 RG3,G80,제네시스,0,0,['Sedan']
378,기아 K5 DL3 HEV,K5,기아,0,YD,['Sedan']
379,쉐보레/한국GM 더 뉴 말리부 V400,말리부,쉐보레/한국GM,더SUV,QL,['Sedan']
380,쌍용 베리 뉴 티볼리 X110,티볼리,쌍용,0,JS,['Small suv']
381,CLS클래스,CLS-클래스,벤츠,0,0,['Sedan']
382,쌍용 에어 티볼리 X100,티볼리,쌍용,0,UM,['Small suv']
383,ES300h,ES,렉서스,0,0,['Sedan']
384,S500,S-클래스,벤츠,0,EV,"['Coupe', 'Sedan']"
385,i30,i30,현대,0,0,['Sedan']
386,제네시스 G80,G80,제네시스,0,0,['Sedan']
387,현대 팰리세이드 LX2,팰리세이드,현대,0,0,['Mid-Large suv']
388,기아 K5 DL3,K5,기아,더뉴 하이리무진,YP,['Sedan']
389,SM5,SM5,르노삼성,0,0,['Sedan']
390,르노삼성 SM6,SM6,르노삼성,0,0,['Sedan']
391,QM5,QM5,르노삼성,노바,L47,['Small suv']
392,르노삼성 더뉴 QM6 HZG,QM6,르노삼성,0,0,['Mid-Large suv']
393,현대 4세대(출시예정) 투싼 NX4,투싼,현대,0,0,['Mid-Large suv']
394,클리오,클리오,르노,더프라임,DM,['Sedan']
395,쌍용 칸 렉스턴 스포츠 Q200,렉스턴 스포츠,쌍용,0,0,['Mid-Large suv']
396,QM3,QM3,르노삼성,더뉴,MD,['Small suv']
397,SM6탈리스만,SM6,르노삼성,0,0,['Sedan']
398,베라크루즈,베라크루즈,현대,더,RJ,['Mid-Large suv']
399,르노삼성 QM3,QM3,르노삼성,0,0,['Small suv']
400,볼보 XC40,XC40,볼보,0,0,['Mid-Large suv']
401,쌍용 렉스턴 스포츠,렉스턴 스포츠,쌍용,0,0,['Mid-Large suv']
